,credit,gender,education,martial_status,age,pay_status_sep,pay_status_aug,pay_status_jul,pay_status_jun,pay_status_may,pay_status_apr,bill_sep,bill_aug,bill_jul,bill_june,bill_may,bill_apr,paid_sep,paid_aug,paid_jul,paid_jun,paid_may,paid_apr,Y
250,1569,1,3,1,46,0,0,0,0,0,0,1121,483,505,515,526,548,49,39,18,19,31,62,0
251,1569,2,2,2,26,1,2,2,0,0,0,1597,1616,1534,945,927,941,53,4,37,62,62,94,0
252,941,1,2,2,28,0,0,0,0,0,0,918,926,915,792,690,0,157,39,26,29,0,0,0
253,4395,2,2,2,26,0,0,0,0,0,0,3188,3304,3289,3307,3381,3354,168,159,113,122,118,103,1
254,5023,2,1,2,28,0,0,0,0,-1,0,2205,1500,880,226,3129,2650,221,62,31,3129,395,313,0
255,12558,2,2,2,29,-1,0,-1,-1,-1,-1,613,116,45,155,59,78,98,46,155,59,78,27,0
256,1569,1,2,1,25,0,0,0,0,0,0,869,895,921,939,927,896,49,43,30,31,32,27,0
257,4395,2,2,1,48,0,-1,-1,-1,-1,-1,36,38,27,42,35,670,38,33,42,35,670,42,0
258,5023,2,2,1,33,-1,-1,-1,-1,0,-1,251,77,302,1650,230,69,77,310,1650,48,69,0,0
259,3139,2,3,1,43,0,0,-2,-2,-2,-2,1951,0,0,0,0,0,0,0,0,0,0,0,0
260,6907,1,1,1,48,2,0,0,0,0,0,6605,6703,6337,5309,5405,5098,313,283,188,172,188,172,1
261,16012,2,1,2,29,0,0,0,0,0,0,2459,3121,3381,3258,2739,1153,1256,630,156,157,796,2040,0
262,1569,1,2,2,29,0,0,0,0,0,0,1547,1102,1022,873,914,888,50,43,94,98,33,198,0
263,5023,2,1,1,38,-1,-1,-1,-1,2,-1,140,146,187,594,520,397,146,187,594,0,397,60,0
264,7221,2,1,2,37,-2,-2,-2,-2,-2,-2,71,1595,0,0,9,10,1611,0,0,9,10,0,0
265,2511,2,1,2,37,-1,-1,-1,-1,-1,-1,317,7,187,5,51,529,8,188,5,51,529,125,0
266,4709,2,2,1,25,-1,-1,-2,-1,-1,-1,193,0,0,9,9,9,0,0,9,9,9,9,0
267,313,1,3,2,23,0,0,0,0,0,2,218,246,282,288,305,295,35,40,15,26,0,5,0
268,4081,2,3,2,49,0,0,0,0,0,0,2794,2868,2266,1558,881,863,128,97,51,17,18,0,1
269,1255,2,1,2,48,0,0,0,0,0,0,1094,1081,1056,1085,1091,1120,50,50,47,47,47,47,0
270,1569,1,2,2,27,3,2,2,0,0,-1,429,467,447,438,449,82,53,0,13,15,82,43,1
271,3139,1,3,2,32,0,0,0,0,0,0,2197,990,658,618,623,569,63,62,19,63,31,63,0
272,3767,1,1,1,34,-1,2,-1,0,0,0,33,19,42,28,14,0,0,42,0,0,0,14,0
273,8163,2,1,2,58,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
274,6279,2,2,2,33,0,0,0,0,0,0,353,403,440,455,512,373,62,41,62,62,37,94,0
275,11302,2,2,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
276,2197,2,2,2,36,0,0,0,0,0,0,2156,2170,2146,947,449,473,140,392,102,94,94,62,0
277,14442,1,1,1,40,2,-1,-1,-1,-1,-1,5,85,0,82,0,707,85,0,83,0,707,0,1
278,1569,2,1,2,26,-1,-1,-1,-1,-1,-1,36,9,9,9,9,9,9,9,9,9,9,9,0
279,1569,1,3,1,33,0,0,0,0,0,0,1596,1584,1590,629,630,618,63,69,21,22,22,21,0
280,7849,2,2,1,31,0,0,0,0,0,0,3237,3221,3048,3109,3167,3180,125,141,156,125,156,138,0
281,941,2,1,2,27,0,0,-1,0,0,-2,47,77,20,56,0,0,31,20,47,0,0,0,0
282,8477,1,2,1,44,0,0,0,0,-1,-1,4004,3428,2908,2187,1386,1363,315,162,318,1390,1366,974,0
283,5651,2,3,2,30,0,0,0,0,0,0,5147,4808,4616,3836,3255,2204,242,191,111,113,94,100,0
284,3139,2,1,2,28,0,0,0,0,0,0,1679,1653,1651,1643,1752,1766,131,94,63,156,94,94,0
285,7221,2,3,1,32,0,0,0,0,0,0,6126,2786,2894,2976,3082,3091,156,156,156,156,125,156,0
286,6593,2,1,1,46,-1,-1,-1,-1,-1,-1,3464,1318,686,630,507,18,1318,686,630,507,18,620,0
287,6593,1,1,2,38,2,0,0,0,0,0,1899,1971,1970,1968,1998,1461,102,63,62,62,62,78,0
288,13814,2,2,1,46,0,0,0,0,0,0,5671,5700,4707,3552,3305,3065,270,216,117,119,125,84,0
289,3139,2,2,2,25,2,0,0,0,0,0,2225,2250,2201,2193,2188,1612,109,65,62,66,61,48,1
290,7535,2,2,1,46,0,0,0,0,0,0,274,310,332,337,369,135,40,31,31,31,31,31,0
291,8791,1,1,2,33,-1,-1,-1,-1,-1,-1,28,28,10,28,10,-10662,28,10,28,10,0,10841,1
292,1569,2,2,2,22,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
293,941,1,2,1,43,3,2,2,2,2,2,53,81,60,68,62,80,34,0,9,0,18,0,0
294,313,1,2,2,27,0,0,2,0,0,0,220,321,300,310,312,319,110,0,15,11,12,21,1
295,4081,1,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,47,0
296,6279,1,1,2,31,0,0,0,0,0,0,6102,6196,5849,4186,4195,4206,282,234,148,150,161,166,0
297,3767,2,2,1,29,-1,-1,-1,-1,-1,-1,52,20,68,44,0,57,20,72,44,0,57,78,0
298,6593,2,2,1,36,0,0,0,0,0,0,4496,4489,4534,4652,4646,4132,203,159,188,185,142,147,0
299,8791,2,1,1,36,0,0,0,0,0,0,1851,1908,1985,932,947,966,86,108,40,34,34,62,0
300,9419,1,1,2,34,1,-2,-1,0,-1,-1,0,0,408,395,615,6,0,408,0,615,6,0,1
301,3139,1,2,2,37,0,0,0,0,0,0,3114,3083,2109,2101,2097,2025,109,73,72,74,78,72,0
302,13814,2,1,2,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,5086,0,0
303,1569,2,3,1,40,0,0,0,0,0,0,1568,1607,380,404,429,453,75,37,31,31,31,31,0
304,627,2,1,2,25,0,0,2,0,0,0,375,457,873,496,494,392,87,0,125,53,31,62,1
305,6279,2,1,2,27,-1,-1,-1,0,0,0,27,20,30,133,128,232,20,30,122,31,109,90,0
306,3453,2,2,2,26,-2,-2,-2,-2,-2,-2,13,101,179,39,58,12,101,185,0,94,0,0,0
307,15698,2,2,1,36,-1,-1,-1,-1,-1,-1,329,752,0,266,144,0,752,0,266,144,0,0,0
308,9419,2,2,1,27,1,-1,-1,-2,-2,-2,0,163,0,0,0,0,163,0,0,0,0,0,0
309,941,1,3,1,55,2,2,2,3,3,4,305,333,356,403,434,455,37,37,62,47,47,47,1
310,1883,2,1,2,27,-1,-1,-1,-1,-1,-1,654,433,451,153,8,368,433,457,153,8,425,0,0
311,12558,2,2,1,38,-1,0,-1,-1,0,-1,116,113,42,167,160,65,31,42,167,0,74,285,0
312,5651,2,2,1,34,0,0,0,0,0,0,4499,4594,4616,4012,4092,4170,219,156,156,153,156,160,0
313,627,1,1,2,40,0,0,0,2,0,0,343,431,520,326,409,450,94,97,0,94,47,0,0
314,6279,2,3,1,49,-1,2,2,2,0,0,1646,1602,1764,1718,1841,1883,0,188,0,156,71,94,1
315,3139,1,1,2,27,0,0,0,0,0,0,1749,1650,1049,903,551,202,51,40,6,20,28,6,0
316,1883,1,2,2,23,0,0,0,0,0,0,1554,1044,1077,542,559,607,61,62,19,25,62,19,1
317,3453,2,2,2,36,0,0,0,0,0,0,1501,1536,1580,1597,1638,1684,69,78,62,65,78,69,0
318,8163,2,3,1,53,1,-1,-1,-2,-2,-1,0,5,16,14,12,15,5,16,14,12,15,14,0
319,1569,2,3,1,46,3,2,2,0,0,0,1523,1599,926,933,938,781,117,0,33,32,27,20,0
320,5651,1,2,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
321,3453,1,2,2,29,1,2,2,0,0,0,1832,1777,1629,1527,1502,1506,78,0,62,62,58,62,1
322,10675,2,1,2,27,0,0,0,0,0,0,5405,5655,5220,4886,4572,3242,662,171,156,183,85,1569,0
323,1569,1,2,2,24,-1,0,0,0,0,0,43,76,121,234,263,253,33,47,115,77,41,31,0
324,7221,2,2,1,28,0,0,0,-2,-1,-1,827,591,34,65,24,193,53,34,31,24,193,31,1
325,11302,2,2,2,32,0,0,0,0,0,0,2920,2953,2883,3002,3143,3162,313,219,313,313,313,313,0
326,6593,1,2,2,43,1,-2,-1,0,0,0,0,0,1193,1273,1415,1163,0,1193,94,156,94,94,0
327,6907,2,2,1,41,-1,2,2,-1,2,-1,20,20,10,29,14,10,10,0,29,0,10,10,1
328,1883,2,2,1,34,2,2,2,2,2,0,781,878,855,947,928,948,119,0,116,0,40,40,1
329,10675,1,2,1,55,-2,-1,-1,-2,-2,-2,1582,1402,260,68,772,232,1402,261,68,772,232,2423,0
330,4709,1,1,1,40,2,2,2,2,2,2,3135,3220,3141,3295,3364,3435,163,0,254,125,131,131,0
331,6279,2,2,1,37,1,-1,2,-1,-1,-1,-5,15,5,212,728,530,31,0,216,753,533,78,1
332,4081,2,2,2,40,0,0,2,0,0,0,300,389,373,308,319,398,94,0,15,15,84,15,1
333,1883,2,1,2,28,1,2,0,0,0,0,330,321,352,358,658,1000,0,46,21,313,362,219,0
334,12558,2,2,1,43,1,-2,-2,-2,-1,-1,0,0,0,0,50,2461,0,0,0,50,2461,0,0
335,627,1,1,2,27,0,0,0,0,0,0,645,599,617,610,599,592,41,50,26,21,21,11,0
336,5965,2,1,2,28,0,0,0,0,0,0,4504,4613,4769,4820,4918,5034,181,232,177,180,200,184,0
337,8163,2,1,2,30,0,0,0,0,0,0,4925,5031,5023,4964,4984,4995,313,251,188,219,219,188,0
338,4395,2,2,2,31,-2,-2,-2,-2,-2,-2,12,0,0,0,0,0,0,0,0,0,0,0,0
339,1569,2,2,1,31,0,0,0,0,0,0,1460,1498,1559,971,944,915,61,138,33,33,32,32,1
340,3767,2,1,2,34,-1,-1,0,-1,-1,-1,27,205,198,34,41,26,216,158,34,41,119,63,0
341,7535,2,2,2,30,-2,-2,-2,-2,-2,-2,2,2,2,0,2,0,2,2,0,2,0,59,0
342,1569,1,2,2,36,0,0,0,0,-1,0,185,193,129,21,30,30,38,37,0,30,0,0,0
343,6279,2,1,2,29,-1,2,-1,-1,-1,2,75,5,152,633,779,761,0,152,633,156,0,31,0
344,5651,1,1,1,39,0,0,-1,0,0,-1,8625,8844,7600,3839,-31,31,345,4552,816,0,3171,59,0
345,5651,2,1,2,26,0,0,0,0,0,0,4565,4340,4098,3324,3398,3344,170,158,120,128,133,126,0
346,5023,2,1,2,29,-1,-1,-2,-1,0,0,97,-22,-84,72,194,51,0,0,156,156,47,408,0
347,3139,2,2,2,26,-1,-1,-1,0,0,0,43,131,130,111,62,124,132,130,31,33,62,47,0
348,1569,2,2,2,29,0,0,0,0,0,0,1478,1548,1582,1429,1254,1291,94,62,62,62,62,62,1
349,4395,2,2,2,31,0,0,0,0,0,0,4336,4331,4403,4385,4450,4463,207,204,160,166,188,156,0
350,941,2,2,2,26,0,0,0,0,0,0,561,596,631,634,652,623,44,47,19,24,22,31,1
351,2825,1,1,2,26,0,0,-1,0,0,-1,1228,642,60,60,0,725,48,131,0,0,725,94,0
352,6279,1,1,1,36,1,-2,-1,-1,-2,-1,-451,-425,107,-115,0,43,317,1476,0,125,3139,313,0
353,11930,1,1,2,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
354,2511,2,2,2,43,0,0,0,0,0,0,2419,2452,1836,1602,597,609,99,81,94,53,21,27,0
355,1569,1,3,1,58,2,2,2,0,0,2,499,587,568,581,599,592,106,0,31,31,19,20,0
356,5651,1,2,1,45,-1,0,0,0,0,0,869,892,930,941,955,977,46,62,34,37,47,47,1
357,7535,2,2,2,26,0,0,0,0,0,0,4436,4048,3900,3552,3578,3245,199,183,121,125,120,110,0
358,11930,1,2,2,34,0,0,0,0,0,0,6100,5626,6090,5484,5376,5309,282,1098,156,188,156,138,0
359,3453,2,4,2,24,0,0,0,0,0,0,2629,2431,2481,2531,2585,2651,94,91,91,94,109,125,0
360,8163,1,1,1,34,-1,-1,-1,-1,-1,-1,1559,9,1603,73,1068,9,9,1603,1120,1068,9,9,0
361,15698,2,2,2,23,4,3,2,0,0,0,15941,15988,15696,15871,15215,13175,313,0,439,518,502,596,1
362,10047,2,2,2,30,0,0,0,0,0,0,2238,2233,2261,2287,2335,2342,81,80,80,83,87,78,0
363,1569,1,2,2,32,4,3,2,0,0,0,1435,1404,1367,1382,1413,809,0,0,39,42,40,49,0
364,3453,1,1,1,40,1,-2,-1,0,-1,-1,0,0,64,62,6,6,0,64,0,6,6,2,1
365,7221,2,1,2,35,-2,-2,-2,-2,-2,-2,23,9,12,20,18,19,9,12,20,18,19,16,0
366,10361,2,2,1,56,1,-1,-1,-2,-1,-1,0,47,46,0,124,272,48,47,0,124,272,12,0
367,1569,2,2,1,61,0,0,0,0,0,0,1480,1550,1584,732,727,777,94,70,30,31,62,32,0
368,313,1,2,2,24,-1,2,2,2,0,0,90,60,93,88,63,66,0,47,0,0,4,0,0
369,9419,1,1,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
370,627,2,2,1,32,3,2,0,0,0,0,647,628,618,348,342,344,0,36,12,12,19,19,1
371,5651,1,2,1,36,2,2,-2,-2,-2,-2,2622,0,0,0,0,0,0,0,0,0,0,0,1
372,5023,1,1,2,30,-1,-1,-1,-1,-1,-1,3,93,473,269,409,681,93,473,286,409,932,1569,0
373,2825,2,1,2,34,0,0,0,2,2,2,1076,1101,1364,1332,1561,1531,51,282,0,251,0,62,0
374,941,1,3,3,54,0,0,0,0,0,0,721,700,701,729,764,814,78,62,47,125,62,0,0
375,5651,1,1,1,46,0,0,0,0,0,0,5440,5481,5501,3337,881,5611,254,166,103,158,5046,219,0
376,941,1,3,1,58,0,0,0,0,0,0,601,633,666,674,684,704,51,53,28,25,31,61,0
377,941,1,2,1,43,1,2,0,0,0,2,644,624,656,675,790,761,0,42,29,131,0,31,0
378,4395,2,1,2,28,-1,0,0,-1,-1,-1,340,453,238,156,106,117,439,121,156,113,172,125,0
379,6593,1,1,2,30,0,0,0,0,0,0,2195,2257,1359,1399,1502,1566,109,94,62,125,94,313,0
380,1569,1,2,2,31,0,0,0,0,0,0,644,475,473,300,349,392,62,94,10,94,94,156,1
381,4081,2,2,2,29,0,0,0,0,0,0,2796,2850,2227,2272,2319,2365,131,80,81,83,84,180,0
382,1569,2,2,1,37,2,2,2,0,0,0,59,100,106,111,61,75,47,12,6,15,15,12,1
383,4395,1,3,1,36,0,0,0,0,0,0,3158,2460,2872,2852,2782,2777,94,941,125,125,106,103,0
384,5337,2,2,2,28,-1,0,0,2,0,0,92,120,177,171,175,184,34,59,0,9,15,2,1
385,2511,1,2,2,25,0,0,0,0,0,-2,710,986,876,793,0,0,314,37,18,0,0,197,0
386,12872,2,5,1,42,0,0,0,0,0,0,10615,10766,10815,7562,7376,7540,470,439,282,266,282,260,0
387,2511,2,1,2,29,1,-1,-1,-2,-2,-2,0,2511,0,0,0,0,2511,0,0,0,0,0,0
388,2511,1,3,1,73,-1,0,0,2,2,2,1982,2060,2162,2218,2287,2355,109,135,109,109,109,160,1
389,4709,1,2,1,43,0,0,0,0,0,0,4811,4836,4914,5012,5113,4953,248,204,178,178,178,167,0
390,8163,1,1,1,30,-1,-1,-1,0,0,-1,35,9,18,9,0,9,9,18,0,0,4090,20,1
391,10989,1,1,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
392,8791,2,2,1,39,1,-1,0,0,0,0,-41,1127,1171,1166,1022,1046,1212,62,35,28,31,156,1
393,9733,1,2,1,44,0,0,0,0,0,0,3258,2888,2754,2393,2263,2248,138,125,94,94,94,83,0
394,4395,2,2,2,29,0,0,0,0,0,0,631,536,592,627,666,662,94,94,94,109,62,62,0
395,11302,1,1,1,51,-1,-1,-1,-2,-2,-2,1193,784,0,0,0,0,784,0,0,0,0,0,0
396,4395,2,1,2,27,0,0,0,0,0,0,4471,4524,4519,4476,4478,4477,313,313,188,188,188,175,0
397,3139,1,1,2,38,0,0,0,0,0,0,1281,1339,1329,1350,1350,908,78,37,27,0,18,0,0
398,1569,2,2,2,22,-2,-2,-2,-2,-2,-2,0,0,0,26,0,19,0,0,26,0,19,0,0
399,6593,2,2,1,30,0,0,0,0,0,0,3287,3332,3404,2861,2597,2327,125,156,109,94,84,156,0
400,3767,2,2,2,25,2,2,2,2,2,2,3777,3793,3450,3651,3746,3678,125,0,259,156,0,138,0
401,7535,1,1,2,29,0,0,0,0,0,-1,4909,4153,3113,2052,904,5806,164,103,65,94,5806,191,0
402,1883,2,3,3,42,0,0,0,0,0,0,1297,913,882,900,903,912,46,43,30,47,79,62,0
403,4709,1,1,2,41,-1,-1,-1,-1,-1,2,45,65,12,0,73,25,65,12,0,73,0,14,1
404,941,1,2,1,48,0,0,0,0,0,0,875,906,873,789,805,821,55,53,32,33,34,70,0
405,5023,2,1,2,29,2,2,2,2,2,2,5037,5146,5013,5239,5340,4828,235,0,362,182,0,177,1
406,6279,1,1,1,52,-2,-2,-2,-2,-2,-2,121,84,107,0,0,2579,84,109,0,0,2697,12,0
407,3767,2,2,1,25,0,0,0,-2,-2,-2,831,671,0,0,0,0,188,0,0,0,0,0,0
408,15698,1,1,1,37,1,2,0,0,0,0,15920,15446,13520,11825,11197,9529,10,480,381,386,443,330,0
409,10047,2,1,2,27,0,0,0,0,0,0,1745,1974,1852,1932,1868,2089,358,258,328,304,517,356,0
410,8791,1,1,2,31,0,0,0,0,0,0,5286,5514,5671,5735,5287,5274,313,251,200,195,186,197,0
411,1883,2,1,2,23,1,2,2,2,2,2,920,897,967,992,1015,1035,0,85,50,43,40,37,1
412,6279,2,1,1,38,-1,-1,-2,-1,-1,-2,5,0,0,11,-4,-4,0,0,11,4,0,0,0
413,7221,2,1,1,32,1,-2,-1,-1,-1,-1,0,0,88,144,24,106,0,88,144,24,106,0,0
414,7221,2,2,2,27,1,2,0,0,0,0,429,397,412,332,289,159,0,33,13,9,31,145,1
415,15070,2,3,1,41,-2,-2,-2,-2,-2,-2,466,837,6278,283,608,709,839,6278,283,608,709,62,0
416,1569,2,3,1,35,-1,-1,-1,-2,-2,-2,706,156,0,0,0,0,156,0,0,0,0,20,0
417,6279,2,1,2,31,-2,-2,-2,-2,-2,-2,225,466,34,0,0,5,549,34,0,0,5,34,0
418,1569,2,1,2,30,0,0,0,0,0,2,465,510,542,561,610,596,62,50,37,62,0,31,0
419,1569,1,2,1,48,0,0,0,0,0,0,1392,1351,1118,588,599,613,113,104,62,62,62,78,0
420,8163,2,1,2,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
421,941,1,1,2,24,2,0,0,0,0,2,793,827,870,877,941,922,47,56,31,78,0,56,0
422,13814,2,1,2,29,0,0,0,0,0,0,5326,5249,4977,4928,4959,4770,253,283,220,188,189,188,0
423,7221,2,2,2,38,-1,-1,-1,-1,-1,-1,321,87,42,11,93,0,87,42,11,93,0,69,0
424,6279,1,2,1,38,2,2,2,0,0,0,3296,3325,3223,3048,3078,3304,141,0,109,109,282,0,1
425,15384,2,2,1,30,0,0,0,0,0,0,6046,6215,6331,6461,6175,5975,313,224,229,197,201,188,0
426,2511,2,2,1,32,-1,-1,-2,-2,-2,-2,353,0,0,0,0,0,0,0,0,0,0,0,0
427,627,2,3,2,49,2,2,2,2,0,0,299,379,410,395,481,515,94,47,0,98,47,31,1
428,5337,2,1,2,31,-1,-1,-1,-1,0,-1,6,6,6,12,6,6,6,6,12,0,6,12,1
429,2197,1,1,2,27,0,0,0,0,0,0,2201,2151,2091,923,908,935,113,51,18,893,41,31,0
430,6593,2,2,2,33,0,0,0,0,0,0,6675,5587,3747,3697,2159,2077,188,141,156,94,94,94,0
431,2825,2,2,2,25,0,0,0,0,0,0,2885,2252,2299,2336,2388,2437,100,103,94,94,94,97,0
432,12244,2,1,2,27,0,0,0,0,0,0,9571,9419,9432,9195,9195,8848,408,333,315,345,330,219,1
433,3453,2,1,2,29,0,0,0,0,0,0,1510,1555,1583,1600,1633,1670,78,78,62,62,64,78,0
434,18210,2,1,1,36,0,0,0,0,0,0,5016,5092,5215,5317,5298,5273,201,206,186,188,185,186,0
435,11302,1,3,1,55,0,0,-1,-1,-1,-2,289,266,541,55,0,0,188,548,55,0,0,0,0
436,8477,2,2,1,32,1,2,2,2,2,2,7370,7316,7198,6833,7023,6951,313,251,0,502,251,0,1
437,1883,2,1,2,27,-1,-1,-2,-1,2,-1,441,0,0,9,4,4,0,0,9,0,4,6,0
438,3453,1,3,1,37,0,0,0,0,0,0,1940,1962,1951,1902,1892,1888,72,69,72,69,72,72,0
439,1569,2,1,1,25,0,0,0,0,0,0,1602,1577,1465,1412,671,654,78,94,31,23,25,22,0
440,2511,2,1,2,23,0,0,0,0,0,0,2418,2300,1814,1181,1451,1479,100,50,30,1255,56,53,1
441,1569,1,2,2,23,-1,-1,-1,-1,0,0,10,10,12,53,397,395,10,12,53,354,15,75,0
442,3139,1,1,2,32,0,0,0,0,2,2,2632,2687,2740,2871,2931,2810,125,126,204,109,0,100,0
443,941,2,1,2,26,1,-2,-1,-1,-1,-1,0,0,29,0,6,94,0,29,0,6,94,0,0
444,6279,2,1,2,27,0,0,0,0,0,0,3859,3913,3967,3606,3680,3918,179,186,125,125,315,138,0
445,7535,1,1,2,44,0,0,0,0,0,0,7727,7266,7364,6299,6103,6243,377,282,232,251,251,219,1
446,6907,1,2,2,34,0,0,0,0,0,0,1171,1045,918,781,638,489,50,47,34,31,18,15,0
447,5023,2,1,2,28,0,0,0,0,0,0,4597,3378,2822,2856,2582,2636,141,138,94,75,78,78,0
448,5651,2,1,1,53,-1,-1,-1,0,0,-1,1448,39,922,169,0,50,39,922,1,0,50,0,0
449,6279,1,4,1,42,0,0,0,0,0,0,1210,1200,1012,953,970,0,156,46,61,47,0,65,0
450,4395,2,3,1,30,0,0,0,2,0,0,3023,3077,2581,2040,1910,1848,141,405,0,69,72,163,0
451,11930,1,1,1,51,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
452,18838,1,1,1,53,2,2,0,0,0,0,14667,14406,14747,14038,13845,13648,0,565,502,502,659,627,1
453,8163,1,2,2,37,0,0,0,-1,0,0,8027,8249,1150,3842,4000,4115,439,157,4081,219,188,188,0
454,6279,2,1,2,26,0,0,-2,-2,-2,-2,4922,5,45,45,45,27,5,45,45,45,27,63,0
455,2511,1,2,2,42,0,0,0,0,0,0,2453,885,2466,1549,1535,1520,78,1614,56,56,56,53,0
456,1255,1,2,2,39,0,0,0,0,0,-1,1256,1147,547,471,332,166,63,37,9,6,166,156,0
457,4081,1,3,2,39,1,2,2,2,2,2,2230,2176,2328,2272,2424,2380,0,188,0,188,0,188,0
458,1569,1,1,2,32,-1,0,0,0,0,-2,752,757,795,809,0,0,56,59,40,0,0,0,0
459,7221,2,2,1,41,-1,-1,-1,-1,-1,-1,25,570,171,256,219,286,570,177,404,219,286,205,0
460,2197,1,2,1,48,0,0,0,0,0,-1,1598,1252,1005,553,305,200,65,38,15,0,200,144,1
461,5651,2,2,1,38,0,0,0,0,0,0,4788,4761,4992,3862,3958,3962,177,325,156,156,156,156,0
462,2511,2,2,1,36,-1,-1,-1,-1,-1,-1,53,271,179,93,39,247,271,179,93,39,247,69,0
463,9105,2,2,2,26,0,0,0,-1,-1,0,653,3135,3139,94,736,45,2511,94,94,736,36,153,0
464,7221,2,1,2,28,0,0,0,0,0,0,946,4121,3469,3117,3064,3017,3770,252,94,125,184,94,0
465,5337,2,3,3,56,1,-2,-1,-1,-2,-1,0,0,62,0,0,4,0,62,0,0,4,19,0
466,7221,1,1,1,59,-1,0,0,0,0,0,6545,6478,6399,6321,6248,6017,236,228,222,223,214,218,1
467,6907,1,1,2,38,0,0,0,0,0,0,6681,6626,6680,6861,5266,5189,279,235,282,211,188,220,1
468,7221,1,2,2,32,0,0,0,0,0,0,882,879,784,692,623,622,50,38,20,19,19,15,0
469,15698,1,2,1,38,0,0,0,-1,0,0,1864,1559,1554,1336,1515,1616,314,227,1572,784,159,66,0
470,2825,2,1,1,41,-1,-1,-1,-1,-1,-1,193,102,194,9,90,21,102,196,9,90,21,42,0
471,12244,2,3,2,35,0,0,0,0,0,0,11152,11407,11716,7918,8084,8258,433,518,279,289,313,296,1
472,12558,2,2,2,41,0,0,0,0,0,0,11497,11701,11803,6153,4776,4872,440,426,196,188,190,188,0
473,5651,1,2,1,34,-1,-1,-1,-1,-1,-1,91,87,35,67,37,43,87,35,67,37,43,76,0
474,1883,1,3,1,38,1,2,2,0,0,2,919,951,973,1010,1074,1098,56,47,62,84,47,0,0
475,3767,2,2,1,32,-1,-1,-1,-1,-1,-1,130,84,0,202,0,186,84,0,202,0,186,160,0
476,1883,2,2,2,29,0,0,0,0,0,0,853,890,908,929,954,727,59,43,31,34,31,13,0
477,1569,1,1,2,44,0,0,0,0,0,0,1597,895,918,895,913,930,56,47,37,37,36,31,0
478,2197,2,2,1,37,0,0,0,2,0,0,2096,2141,2291,2236,1589,1595,79,186,0,55,62,84,0
479,15698,2,1,1,38,-1,2,-1,-1,-1,0,18,9,15,9,18,14,0,15,9,18,9,18,0
480,6279,1,1,2,31,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
481,7849,2,2,1,40,0,0,0,0,-1,2,1410,4304,2850,0,33,28,3768,139,0,33,0,2123,0
482,4395,1,2,2,26,0,0,2,2,2,2,4124,4590,4401,4522,4408,4090,533,0,357,17,166,169,1
483,2197,2,2,2,28,0,0,0,0,-1,2,1295,1312,1189,1189,211,130,66,37,23,211,0,0,0
484,2825,1,3,1,48,1,2,2,2,2,2,2436,2301,2239,2103,1985,1864,53,125,50,50,47,128,0
485,3139,2,2,1,43,-1,-1,-1,-1,-1,-1,78,53,18,17,72,80,53,18,17,72,80,66,0
486,5965,1,2,1,31,0,0,0,0,0,0,5574,5671,5429,4085,3626,3688,238,197,129,109,126,110,0
487,7221,2,1,1,42,-1,-1,-1,-1,-1,-1,215,474,413,0,329,219,474,413,0,329,219,0,0
488,10047,1,2,1,39,0,0,0,0,0,0,2944,2873,2875,2863,2914,2992,104,110,132,156,190,29,0
489,6907,2,2,1,36,-1,-1,-1,0,-1,-1,12,51,24,12,12,12,51,24,0,12,12,24,1
490,8163,2,1,1,34,-1,-1,-1,-1,-1,-1,515,191,146,121,138,78,197,146,129,138,83,242,0
491,2825,2,2,2,32,-2,-2,-2,-2,-2,-2,17,0,0,0,0,0,4,0,0,0,0,0,0
492,941,2,2,1,43,2,2,2,2,2,0,901,835,754,765,654,616,40,0,50,0,28,25,0
493,8163,1,2,2,30,0,0,0,2,0,0,3094,3170,6973,3413,2150,2171,125,373,6,62,62,62,0
494,5337,2,2,2,28,0,0,-1,-1,-2,-2,888,553,9,0,0,0,125,9,0,0,0,0,0
495,2511,2,1,1,28,0,0,0,0,0,0,269,296,315,315,326,329,37,32,7,12,9,8,1
496,1569,1,1,1,41,-1,-1,-1,-1,-1,-1,15,21,7,12,6,10,31,12,31,6,20,31,0
497,6279,2,3,2,47,0,0,0,0,0,0,6379,6372,6105,6179,6295,6239,236,219,219,223,251,222,0
498,627,1,2,2,23,0,0,2,0,0,0,516,641,575,591,947,617,232,0,25,32,34,3,0
